1606621347.140069,0
1606621347.244082,20
1606621347.348533,19
1606621347.450808,18
1606621347.553572,20
1606621347.656573,20
1606621347.760240,20
1606621347.865603,4
1606621347.968992,7
1606621348.071828,8
1606621348.176102,9
1606621348.279674,9
1606621348.382493,12
1606621348.486237,11
1606621348.590166,13
1606621348.692658,14
1606621348.795738,14
1606621348.899644,16
1606621349.003354,15
1606621349.106785,16
1606621349.210472,17
1606621349.313490,17
1606621349.416832,19
1606621349.519870,19
1606621349.623909,19
1606621349.726755,19
1606621349.830067,19
1606621349.934731,8
1606621350.038466,10
1606621350.142064,12
1606621350.245267,17
1606621350.347604,17
1606621350.451262,14
1606621350.554198,6
1606621350.657782,7
1606621350.763473,9
1606621350.868438,9
1606621350.971203,11
1606621351.075788,11
1606621351.179200,13
1606621351.283551,13
1606621351.387300,14
1606621351.491082,14
1606621351.594474,15
1606621351.698027,16
1606621351.802083,14
1606621351.904808,17
1606621352.007196,17
1606621352.109826,18
1606621352.212471,19
1606621352.315898,18
1606621352.418846,11
1606621352.522087,11
1606621352.626072,14
1606621352.729028,13
1606621352.834510,15
1606621352.938196,15
1606621353.041376,15
1606621353.144654,18
1606621353.247945,20
1606621353.351328,20
1606621353.454788,13
1606621353.557924,8
1606621353.660499,4
1606621353.763551,5
1606621353.870599,8
1606621353.974430,8
1606621354.077361,10
1606621354.180854,9
1606621354.284176,20
1606621354.387372,20
1606621354.492595,13
1606621354.595969,2
1606621354.700759,5
1606621354.803728,5
1606621354.906740,8
1606621355.009591,9
1606621355.113539,9
1606621355.216515,10
1606621355.320169,10
1606621355.424012,12
1606621355.527783,11
1606621355.632857,12
1606621355.736456,14
1606621355.839482,13
1606621355.942678,14
1606621356.046296,15
1606621356.149899,15
1606621356.253754,18
1606621356.357174,17
1606621356.459962,11
1606621356.563307,13
1606621356.667094,15
1606621356.770413,17
1606621356.873697,17
1606621356.976567,13
1606621357.080163,14
1606621357.183609,14
1606621357.287386,16
1606621357.391225,16
1606621357.494496,16
1606621357.598343,18
1606621357.702306,18
1606621357.805491,18
1606621357.909196,19
1606621358.012739,19
1606621358.116723,18
1606621358.219597,19
1606621358.323760,13
1606621358.426367,7
1606621358.529142,9
1606621358.633651,11
1606621358.736689,11
1606621358.846191,7
1606621358.949544,8
1606621359.054030,9
