1606621283.396697,0
1606621283.500428,3
1606621283.603856,5
1606621283.706122,4
1606621283.808609,3
1606621283.911837,4
1606621284.015368,2
1606621284.118412,2
1606621284.222861,3
1606621284.325852,3
1606621284.429183,3
1606621284.532395,2
1606621284.635672,3
1606621284.738829,2
1606621284.841824,3
1606621284.950948,4
1606621285.054325,5
1606621285.157687,3
1606621285.261355,5
1606621285.364295,3
1606621285.467784,4
1606621285.571609,2
1606621285.674389,4
1606621285.777802,2
1606621285.881134,4
1606621285.984196,2
1606621286.087350,3
1606621286.190722,3
1606621286.294007,4
1606621286.396637,2
1606621286.500750,4
1606621286.605147,3
1606621286.707571,2
1606621286.811122,1
1606621286.914563,2
1606621287.018251,1
1606621287.121827,2
1606621287.225456,2
1606621287.328143,4
1606621287.432450,2
1606621287.535519,3
1606621287.638719,2
1606621287.742201,3
1606621287.850040,2
1606621287.953494,5
1606621288.057841,2
1606621288.164179,5
1606621288.268214,2
1606621288.372303,2
1606621288.475131,3
1606621288.578156,2
1606621288.682132,3
1606621288.784665,2
1606621288.887773,3
1606621288.991276,2
1606621289.094908,3
1606621289.197781,5
1606621289.304304,3
1606621289.407848,4
1606621289.511120,3
1606621289.615152,0
1606621289.718428,3
1606621289.822573,0
1606621289.925923,3
1606621290.028663,4
1606621290.132274,3
1606621290.235694,2
1606621290.339635,3
1606621290.448607,4
1606621290.553099,3
1606621290.656022,2
1606621290.763127,0
1606621290.867305,2
1606621290.971241,3
1606621291.074208,2
1606621291.177285,3
1606621291.288530,3
1606621291.398222,3
1606621291.504287,2
1606621291.608090,4
1606621291.711063,3
1606621291.813874,4
1606621291.916424,2
1606621292.019174,1
1606621292.123374,2
1606621292.229056,4
1606621292.331698,3
1606621292.436109,4
1606621292.540110,4
1606621292.642795,3
1606621292.745603,2
1606621292.849112,5
1606621292.952399,3
1606621293.056579,4
1606621293.159392,2
1606621293.263056,4
1606621293.366876,0
1606621293.469716,0
1606621293.572902,5
1606621293.676626,3
1606621293.780251,4
1606621293.883972,3
1606621293.986795,2
1606621294.089992,2
1606621294.193666,0
1606621294.297324,3
1606621294.401554,0
1606621294.505290,1
1606621294.608319,4
1606621294.712353,3
1606621294.815429,1
1606621294.919358,3
1606621295.022766,2
1606621295.125812,3
1606621295.229100,2
1606621295.333723,3
1606621295.436481,2
1606621295.539843,3
1606621295.643158,2
1606621295.746870,4
1606621295.849909,1
1606621295.952738,3
1606621296.056388,2
1606621296.159224,4
1606621296.262956,4
1606621296.366556,5
1606621296.470081,4
1606621296.572880,5
1606621296.676233,5
1606621296.779077,5
1606621296.882689,2
1606621296.986141,4
1606621297.088725,4
1606621297.192755,3
1606621297.297760,5
1606621297.402945,3
1606621297.506206,5
1606621297.609525,2
1606621297.712630,4
1606621297.820346,2
1606621297.923200,3
1606621298.026885,3
1606621298.130426,4
1606621298.235054,3
1606621298.338211,4
1606621298.443575,4
1606621298.546238,3
1606621298.649851,5
1606621298.753697,2
1606621298.857550,3
1606621298.960454,2
1606621299.062917,4
1606621299.165424,2
1606621299.269602,3
1606621299.372570,1
1606621299.476100,3
1606621299.578777,1
1606621299.683557,2
1606621299.787320,5
1606621299.890817,3
1606621299.993734,3
1606621300.096514,3
1606621300.200217,4
1606621300.304401,1
1606621300.407458,1
1606621300.514832,3
1606621300.617271,3
1606621300.721485,4
1606621300.825102,3
1606621300.928051,2
1606621301.031228,3
1606621301.135066,5
1606621301.238557,1
1606621301.341536,3
1606621301.445465,5
1606621301.548903,3
1606621301.652838,4
1606621301.756628,2
1606621301.859744,5
1606621301.962908,2
1606621302.065458,5
1606621302.169274,2
1606621302.273003,4
1606621302.375771,2
1606621302.479655,3
1606621302.582892,4
1606621302.692739,4
1606621302.795630,4
1606621302.900416,2
1606621303.005109,5
1606621303.108401,2
1606621303.213427,4
1606621303.315957,5
1606621303.418554,3
1606621303.522112,3
1606621303.627565,2
1606621303.731369,2
1606621303.834874,4
1606621303.937855,4
1606621304.043238,3
1606621304.146286,1
1606621304.249496,2
1606621304.353476,1
1606621304.456166,4
1606621304.566040,4
1606621304.670188,4
1606621304.778172,1
1606621304.881226,3
1606621304.984404,5
1606621305.087164,3
1606621305.190313,2
1606621305.292912,4
1606621305.395540,2
1606621305.500159,3
1606621305.604381,4
1606621305.707424,4
1606621305.810482,4
1606621305.913732,3
1606621306.016793,1
1606621306.119976,2
1606621306.222811,0
1606621306.325920,3
1606621306.428281,1
1606621306.531414,2
1606621306.635799,3
1606621306.738341,4
1606621306.842153,4
1606621306.945683,0
1606621307.048623,2
1606621307.152453,4
1606621307.255434,3
1606621307.358810,2
1606621307.470861,1
1606621307.573560,4
1606621307.678774,1
1606621307.781700,4
1606621307.883892,4
1606621307.986730,5
1606621308.089894,1
1606621308.196913,1
1606621308.301452,2
1606621308.404778,4
1606621308.508076,3
1606621308.611532,5
1606621308.714528,4
1606621308.817105,1
1606621308.920931,1
1606621309.027315,2
1606621309.129834,4
1606621309.234116,3
1606621309.337897,5
1606621309.440460,3
1606621309.544342,1
1606621309.647525,3
1606621309.750406,1
1606621309.852735,1
1606621309.955861,1
1606621310.059078,4
1606621310.162688,4
1606621310.265749,3
1606621310.369710,4
1606621310.472834,4
1606621310.579881,3
1606621310.683042,3
1606621310.785363,4
1606621310.888543,3
1606621310.991913,2
1606621311.094656,3
1606621311.198666,3
1606621311.303390,1
1606621311.406960,2
1606621311.510779,1
1606621311.613681,5
1606621311.716015,4
1606621311.818918,3
1606621311.922381,1
1606621312.024904,3
1606621312.128193,3
1606621312.231981,5
1606621312.336259,4
1606621312.440541,5
1606621312.543682,4
1606621312.646874,1
1606621312.751193,4
1606621312.854015,4
1606621312.957534,1
1606621313.060984,3
1606621313.164014,4
1606621313.272924,1
1606621313.381088,4
1606621313.483978,2
1606621313.587748,4
1606621313.691001,3
1606621313.794376,2
1606621313.897837,5
1606621314.001886,4
1606621314.104858,3
1606621314.208492,4
1606621314.311683,2
1606621314.414776,3
1606621314.517950,3
1606621314.620964,4
1606621314.724211,4
1606621314.826773,1
1606621314.929387,2
1606621315.033211,4
1606621315.136511,2
1606621315.240439,3
1606621315.343338,5
1606621315.447338,2
1606621315.552047,2
1606621315.654703,4
1606621315.758093,5
1606621315.861762,4
1606621315.965971,4
1606621316.068749,2
1606621316.172221,4
1606621316.276334,3
1606621316.379945,4
1606621316.483628,4
1606621316.589385,1
1606621316.693046,1
1606621316.796675,0
1606621316.900916,2
1606621317.004435,3
1606621317.107612,4
1606621317.211445,2
1606621317.316034,1
1606621317.419289,3
1606621317.522482,5
1606621317.625005,2
1606621317.728372,3
1606621317.833876,3
1606621317.937476,2
1606621318.041119,3
1606621318.151771,5
1606621318.255179,5
1606621318.358477,5
1606621318.467315,0
1606621318.570711,5
1606621318.673773,2
1606621318.776181,4
1606621318.879853,0
1606621318.982713,0
1606621319.086152,3
1606621319.188554,3
1606621319.294976,2
1606621319.398453,2
1606621319.502122,3
1606621319.605432,3
1606621319.708628,1
1606621319.811363,3
1606621319.915070,4
1606621320.017983,3
1606621320.120932,5
1606621320.227559,1
1606621320.330846,1
1606621320.435768,3
1606621320.538770,3
1606621320.641861,4
1606621320.744715,4
1606621320.847381,5
1606621320.951074,2
1606621321.054387,4
1606621321.157713,5
1606621321.260919,2
1606621321.363806,5
1606621321.467516,3
1606621321.571112,2
1606621321.674423,2
1606621321.777835,3
1606621321.881677,3
1606621321.984486,5
1606621322.089617,3
1606621322.193574,4
1606621322.297999,0
1606621322.402256,3
1606621322.511047,3
1606621322.614119,3
1606621322.717757,5
1606621322.821259,1
1606621322.923978,4
1606621323.026754,2
1606621323.129392,4
1606621323.233644,4
1606621323.336819,3
1606621323.439540,3
1606621323.549573,3
1606621323.652348,4
1606621323.755264,3
1606621323.857990,4
1606621323.961519,3
1606621324.064313,1
1606621324.168903,1
1606621324.278770,1
1606621324.382103,3
1606621324.485292,3
1606621324.588468,4
1606621324.691697,4
1606621324.796142,4
1606621324.900452,1
1606621325.003561,3
1606621325.106263,2
1606621325.209360,4
1606621325.312867,1
1606621325.415947,4
1606621325.522209,1
1606621325.627653,3
1606621325.731819,2
1606621325.836379,3
1606621325.939040,4
1606621326.042272,3
1606621326.145791,5
1606621326.249484,2
1606621326.352590,3
1606621326.456315,3
1606621326.560226,5
1606621326.664317,3
1606621326.768137,3
1606621326.872316,4
1606621326.975653,3
1606621327.080261,5
1606621327.183543,2
1606621327.286418,2
1606621327.390199,4
1606621327.494569,5
1606621327.599034,3
1606621327.702597,4
1606621327.807202,3
1606621327.909588,4
1606621328.012964,2
1606621328.116388,4
1606621328.220414,5
1606621328.323938,3
1606621328.428583,1
1606621328.533028,5
1606621328.637152,3
1606621328.741109,3
1606621328.843722,1
1606621328.946231,3
1606621329.050037,0
1606621329.153426,4
1606621329.256904,3
1606621329.360058,5
1606621329.464554,5
1606621329.568895,4
1606621329.671714,2
1606621329.775614,4
1606621329.879207,3
1606621329.982108,4
1606621330.095140,2
1606621330.198335,4
1606621330.301621,4
1606621330.405511,3
1606621330.509422,2
1606621330.613972,5
1606621330.717605,4
1606621330.821210,3
1606621330.924964,1
1606621331.028529,3
1606621331.132582,3
1606621331.235851,0
1606621331.339569,1
1606621331.442880,2
1606621331.545902,3
1606621331.648344,3
1606621331.751849,4
1606621331.903244,4
1606621332.006817,4
1606621332.109611,5
1606621332.212948,5
1606621332.315929,3
1606621332.419793,4
1606621332.523208,3
1606621332.628816,3
1606621332.732496,4
1606621332.836102,4
1606621332.939151,1
1606621333.042832,3
1606621333.145249,5
1606621333.253604,2
1606621333.356379,4
1606621333.466836,2
1606621333.571012,3
1606621333.673865,3
1606621333.777280,3
1606621333.880104,3
1606621333.983276,4
1606621334.085735,1
1606621334.189240,3
1606621334.292440,2
1606621334.395268,3
1606621334.499380,3
1606621334.602780,4
1606621334.705923,2
1606621334.808815,4
1606621334.919536,2
1606621335.022275,4
1606621335.124400,3
1606621335.227527,1
1606621335.331509,4
1606621335.434562,2
1606621335.538431,4
1606621335.641627,2
1606621335.745443,1
1606621335.848943,0
1606621335.955434,3
1606621336.059388,2
1606621336.162534,5
1606621336.265856,2
1606621336.368830,3
1606621336.471682,2
1606621336.575128,2
1606621336.678115,2
1606621336.780375,1
1606621336.883643,3
1606621336.986562,0
1606621337.090074,2
1606621337.192945,1
1606621337.296340,4
1606621337.399906,3
1606621337.504033,5
1606621337.607402,4
1606621337.710891,3
1606621337.822314,2
1606621337.925710,3
1606621338.028691,2
1606621338.132865,4
1606621338.236794,1
1606621338.340016,4
1606621338.444138,4
1606621338.546931,5
1606621338.650208,3
1606621338.752554,4
1606621338.858319,4
1606621338.964752,0
1606621339.068979,2
1606621339.172061,4
1606621339.275877,3
1606621339.378407,5
1606621339.485964,4
1606621339.589674,4
1606621339.693689,5
1606621339.797113,3
1606621339.901767,5
1606621340.012197,2
1606621340.115399,3
1606621340.218252,2
1606621340.321427,3
1606621340.425324,3
1606621340.531707,4
1606621340.642781,3
1606621340.746328,0
1606621340.849064,5
1606621340.952487,3
1606621341.055664,1
1606621341.158268,2
1606621341.261589,4
1606621341.366343,3
1606621341.471193,3
1606621341.574792,4
1606621341.678795,5
1606621341.781778,2
1606621341.891810,3
1606621341.994813,1
1606621342.097830,3
1606621342.201648,2
1606621342.304499,5
1606621342.408127,2
1606621342.511580,2
1606621342.614796,5
1606621342.719036,4
1606621342.822591,3
1606621342.926305,3
1606621343.028465,3
1606621343.136042,5
1606621343.239223,3
1606621343.342813,4
1606621343.445900,1
1606621343.549347,5
1606621343.652239,5
1606621343.755554,4
1606621343.859232,5
1606621343.962060,5
1606621344.067831,3
1606621344.173090,1
1606621344.275857,3
1606621344.378828,4
1606621344.482081,4
